timestamp,PREŠERNOV TRG-PETKOVŠKOVO NABREŽJE,POGAČARJEV TRG-TRŽNICA,KONGRESNI TRG-ŠUBIČEVA ULICA,CANKARJEVA UL.-NAMA,BREG,GRUDNOVO NABREŽJE-KARLOVŠKA C.,MIKLOŠIČEV PARK,BAVARSKI DVOR,TRG OF-KOLODVORSKA UL.,MASARYKOVA DDC,VILHARJEVA CESTA,PARK NAVJE-ŽELEZNA CESTA,TRG MDB,PARKIRIŠČE NUK 2-FF,AMBROŽEV TRG,GH ŠENTPETER-NJEGOŠEVA C.,ILIRSKA ULICA,TRŽAŠKA C.-ILIRIJA,TIVOLI,STARA CERKEV,KINO ŠIŠKA,ŠPICA,BARJANSKA C.-CENTER STAREJŠIH TRNOVO,ZALOŠKA C.-GRABLOVIČEVA C.,TRŽNICA MOSTE,ROŽNA DOLINA-ŠKRABČEVA UL.,DUNAJSKA C.-PS PETROL,PLEČNIKOV STADION,DUNAJSKA C.-PS MERCATOR,LIDL - VOJKOVA CESTA,ŠPORTNI CENTER STOŽICE,KOPRSKA ULICA,MERCATOR CENTER ŠIŠKA,CITYPARK,BTC CITY/DVORANA A,BTC CITY ATLANTIS,TRNOVO,P+R BARJE,P + R DOLGI MOST,BONIFACIJA,ANTONOV TRG,BRATOVŠEVA PLOŠČAD,BS4-STOŽICE,SAVSKO NASELJE 2-LINHARTOVA CESTA,SAVSKO NASELJE 1-ŠMARTINSKA CESTA,SITULA,ŠTEPANJSKO NASELJE 1-JAKČEVA ULICA,HOFER-KAJUHOVA,BRODARJEV TRG,PREGLOV TRG,LIDL-LITIJSKA CESTA,ŽIVALSKI VRT,CESTA NA ROŽNIK,ŠMARTINSKI PARK,POLJANSKA-POTOČNIKOVA,SREDNJA FRIZERSKA ŠOLA,POVŠETOVA-GRABLOVIČEVA,TRŽNICA KOSEZE,LIDL BEŽIGRAD,MERCATOR MARKET - CELOVŠKA C. 163,RAKOVNIK,ALEJA - CELOVŠKA CESTA,IKEA,KOPALIŠČE KOLEZIJA,VIŠKO POLJE,KOSEŠKI BAJER,DRAVLJE,ČRNUČE,STUDENEC,POLJE,ZALOG,LIDL - RUDNIK,PRUŠNIKOVA,POVŠETOVA - KAJUHOVA,SOSESKA NOVO BRDO,TEHNOLOŠKI PARK,VOJKOVA - GASILSKA BRIGADA,GERBIČEVA - ŠPORTNI PARK SVOBODA,DOLENJSKA C. - STRELIŠČE,ROŠKA - STRELIŠKA,LEK - VEROVŠKOVA,VOKA - SLOVENČEVA,SUPERNOVA LJUBLJANA - RUDNIK
2022-08-04 23:24:00,6.403156579941784,8.143396280508759,-0.6326096811471882,-0.9104592116149938,-1.5477372204111703,8.798051037902184,4.902434621031436,0.45543313549993725,0.4926209083322446,0.9968534328991998,7.739215541241931,1.5319090012168535,2.243408254732545,-0.6802349915602293,10.793748634535557,2.3436681301098337,6.113559252305418,4.004826527716927,9.18955655852129,13.51065773435964,14.007291156046026,7.090060119614929,5.975636499542231,4.519417082349943,8.842436763509596,13.9127604927073,0.39187620812071305,4.015309055221515,10.341447776672783,15.391714249109128,20.714321602877675,1.8945283027786637,3.4666862914072087,0.716103826771888,0.3809231176823608,10.423082369777438,4.204787726783863,11.806964687693048,10.316518865426687,6.700393065873959,12.461468140114617,18.405708998445387,6.80075233025021,12.227457418666923,10.725268940990848,4.926095200924747,17.994014259741093,15.029994673434818,13.401788727555486,19.689248023079323,15.494367405114225,6.987948403819545,9.598673063121886,3.950252481782533,10.159972043818495,7.2904379728187205,8.36270066362701,4.17352804606092,2.4458629834340595,12.554829386633987,14.034700227648738,1.4074979515077315,0.5293322520838414,1.194701688284614,3.445618382252943,10.717701753962423,1.5373195795546355,9.416072667429026,13.917502350263078,9.948285742555957,12.02168998809462,4.065290630939123,7.0050337816049835,5.272042860227453,2.7532665532351617,2.3274472344238673,2.9178023788716625,4.898772403279325,1.7525968721668568,4.268011084520478,0.285369558039432,4.179467238076349,8.429499253234418
2022-08-05 00:24:00,6.419222303893344,9.098955261964337,0.24526467335685198,-0.5093153400337821,-1.1435097193004107,8.813949326240554,4.195154321615293,0.7165160677126279,2.282443502568111,2.1943648209268583,7.654335211080429,1.3079850406197953,1.897077346788777,0.15392682184451922,9.946985585757766,1.8954712272958314,5.334489465399638,4.7802492714082,9.354627627473507,12.701347320004086,14.028496943083013,7.022278804545728,4.882422259849102,5.452093887929095,8.555928935191426,12.835008621783349,0.774828571949263,2.940663629089512,9.895361222595174,17.119294894891162,23.83843641806974,2.0676772090021966,3.3460423302691362,-0.4273074728479423,0.22143371872954087,10.273797132338434,4.489846450003045,12.27703872963416,9.653972306986311,7.092950181576068,11.837391381370427,18.24639637365142,7.3056502306128435,11.588582583967238,10.365575845935602,5.1182618256360515,17.97894198203803,15.012803537697202,13.635618508252852,18.886673081582714,15.442210941657537,7.170988550240071,9.794783999065377,4.048682205602576,9.40683130166964,8.023918926875911,7.632680925373136,4.524933684958305,3.0162206265967275,12.846442487598662,14.306303435396233,2.3881543660846054,0.4522290001725521,1.0477344915675975,3.867807729821976,11.082579627112064,1.3909653208803396,9.590599900280925,13.972602218000862,9.948970679478009,12.092499973798121,4.0225301122688935,7.925511022637612,5.150093069104331,2.994854457145954,2.8762360898614348,3.534565279157831,5.196194987003766,1.511517282348195,3.8117156282872093,0.7865989403584782,4.375994193588407,8.714101837504316
2022-08-08 04:58:00,-0.05039498110130858,-0.2918966237874776,-0.6206078780942055,-0.005047611776683114,0.024742223579546918,0.32238547535448353,0.3410378210837752,-0.013270730078706994,1.136701512011875,0.053519778981674176,0.957536373220609,1.453480046784172,0.18678252627238973,0.15487123244560158,4.135589982700364,1.8333060251239754,0.41449423271847496,18.763181348372406,2.5625360537148945,2.201212476666557,19.44613537610638,13.032631350914219,17.177016391731886,8.031413339510696,16.666730942359578,8.889367703986826,0.5547726862462763,14.004573710174366,15.6099862408946,17.15833099609698,12.560042346677532,3.9500930209281893,10.696520237997134,4.153870399447597,2.8689719474621564,-0.0595881111496247,8.029347908759213,6.50270165192512,13.629639900051444,6.8417892605808515,3.0573040586662943,7.5445978495041475,15.097171875189535,7.4074599902985625,2.5702576324604873,1.238501348654337,16.427830000838128,4.854657285268038,17.634740712836063,3.9253170117772824,15.065574222327136,0.8704450642060241,15.793488107871518,4.113883526179724,6.14205307726822,0.7524568069304368,15.347361787767863,15.200299295117667,1.9668211380484633,18.798428308252113,10.783092322408399,4.624876853188439,4.961423803818675,5.778237075342112,5.5262760750125315,2.539157343821744,2.567034358879156,15.241460832103067,19.60542087005548,10.922769910807167,15.873243793191643,1.0188272725723844,8.869607797575322,10.57753250568927,13.035695638249653,5.306676105628501,8.116247358295048,18.97638883634933,6.05703221506997,6.227618134026988,1.941954861906054,8.781840641766866,0.5735581201585398
2022-08-08 05:58:00,0.0669966288009114,-0.15877758421680355,-0.3718753532493781,0.6316403154420265,-0.02634615364293258,0.4476886540439595,0.48005291899886826,0.5748140275825085,1.8648337310885261,0.41275550334476785,1.0790074576561994,1.3175396192958828,0.5618428141294696,0.2582013264248435,4.05323991972848,2.130352869765196,0.12860056580835838,18.38558882106564,2.7895865767184804,2.373166272157684,18.969938261460122,13.057607632010882,17.05127313924924,7.714787014681187,16.590912725395185,8.500417863135327,0.9303872358039345,13.536824713517891,15.054293697980619,16.751224019128486,12.321456250888758,3.871207495486157,10.282844830438538,4.192006286848348,2.9808853796616215,0.16571677142862817,8.122162868508788,6.389778449177205,13.786159472780831,6.672512671225002,2.9739555105771847,7.357540671685507,15.000607349514523,6.968552977442315,2.479532037259501,1.5119706977452763,16.409821399722716,4.627393246807527,17.72231909102826,3.5053348692964224,14.88875087967245,0.9280991885251835,15.689385050991149,4.111811951834899,6.079365631644125,0.8912214274288824,15.20960608787139,15.067594715694122,1.8931207306982092,18.149799557872015,10.786951483173485,4.530669580131461,4.914315040143584,5.874906830656674,5.520538094865901,2.443048025813589,2.528268904212502,15.127188064249667,19.514357079408715,10.950664133819858,15.992926332764057,1.0171059823152617,8.69255366344687,10.623374425694958,12.829336922008007,5.285690769129093,7.950894323730842,18.596135867227673,6.013419556626669,6.0460946291608435,2.125056616623632,9.050307395112444,0.3966587756615295
2022-08-11 21:13:00,5.389024232841006,4.6408206296717855,4.47139278971027,11.524648322236004,18.06410268302185,6.895166070081727,2.3586593469137043,3.8279515487479268,1.8317781148823487,3.471026519128697,1.881271958022407,0.5611129718069808,6.499866578114361,3.148385276416085,7.215645024387033,1.1690700835760166,7.032766555036095,12.750944464217959,4.802401379933279,9.02838678248123,4.120649608692054,11.350522046220263,3.2715572211082176,1.124650321806445,7.074412814592582,9.884738463199891,1.5921488980931409,0.6767086216717019,2.2566821145172846,14.569960946699199,11.468068943403003,4.0461928930345366,5.289020298333714,-1.1967411949839326,4.295578894730808,1.57987932353423,4.305883729079786,10.840641132282839,8.254469899256499,4.96350575707352,10.303482003241012,7.468239008129447,16.90065178848259,7.205124959813591,7.125346772467179,8.343503228955448,17.304794865306036,7.905349544594124,7.154980565564134,8.011325855836791,12.031943382308292,1.8329209099916297,6.719825107907282,2.6061852301885966,1.7102768237091615,8.508945325346069,7.192256966546351,4.701734265260793,3.207934175889538,5.1560702796247,10.165541289173131,2.3243466070708436,1.0961831099970936,3.6495114519276552,10.373083734987874,6.847929251293176,1.7572502276843385,7.298998872631203,10.599341099815076,6.273530528260334,8.274490468531866,0.911003705433245,3.8066367729001103,15.066324497185125,11.955083117347314,1.4392585032022223,2.6036379792880076,7.614289033263088,7.315947502645714,1.6524054305077414,7.4108341450075415,3.1336387513628017,4.237921334828139
2022-08-11 22:13:00,1.9329303035368035,2.7871086432560865,1.3841676898517776,9.814209065097028,15.905612385627629,4.76392307937647,3.1660397443555808,2.7344098882949,0.8730698527872712,2.892236562121827,1.795327084781488,0.6699293375882843,6.384415283925161,2.6052543226573244,6.631291176123936,1.145432976416783,7.501195223045326,11.319738690990434,4.216586133579751,9.651661944492925,3.424385347678494,11.608384512382818,4.490157528776312,1.3054946568776136,7.237460319781283,10.35152102000109,1.4077286356341538,1.1673157121776678,2.5246925164140044,14.247370965776108,10.032676686797059,4.011566553992548,5.19575143851009,-0.17190829421574402,4.473172358090157,1.831618182584569,5.096187043979934,10.693505844267941,8.206379214574753,5.544885597810403,9.840488389767488,7.868409705690505,16.640609555570745,7.595557818790443,7.375171508825121,8.827838416540011,16.875176117163207,8.283313227401262,6.794019417749711,8.548895400013755,12.593619224640978,2.0495177618854377,6.797788236262671,2.231516605752883,1.5989366743474447,9.0215864207259,7.629853494963535,5.058133373285507,4.153923345080976,5.156778872836497,10.492542107249047,2.7393979433525075,1.4178247862553426,3.2767639910584956,10.456768328546802,7.77818320229304,1.3575443014367368,7.476512048424063,10.501266803104812,6.245571775097,8.268435427692097,1.1695145381579473,3.573892763216212,14.700023984991736,12.021433184957822,1.3680580000330331,2.5047562087782054,8.054169013913697,7.2926264932451765,1.6939564646591667,6.451979096997271,3.0753723368329497,4.884373274233265
2022-08-16 07:10:00,2.208281809082998,2.8354856159806836,5.410981933314848,5.6768935889015655,0.771176502021,0.9439838399918292,3.2965347649930057,4.425060631153159,2.778604504222523,1.2457391827525057,3.313387979391939,0.03458342570253581,5.050236365178653,3.3603671336211307,5.400280159203048,6.16840123362165,1.0214575105460544,10.172974917912377,0.33269790068661187,0.32869302979569903,8.742345709944683,5.499120285241794,3.4545942692375706,9.629786169572643,13.023738072340688,3.004786345092892,9.167391381442293,6.158000091628847,8.606511424493902,13.945235968147866,14.543500803383072,5.164259101826758,1.8919651841900802,10.367773131391111,1.145266885812066,3.314229260623419,8.669830447248275,10.565990281318076,5.088217101595075,7.302241792843269,12.076782082224266,7.8083862223527065,16.17454344048997,-1.1895534480721865,6.415700301137616,1.64090375948469,-2.0276058575292004,7.39029087271339,9.041533001695141,9.041815265608953,2.217925424827734,0.6626066000485082,5.98815810615785,9.3995188085383,8.908545855486661,13.055016108557169,3.3437635430988513,8.622864394492982,4.604760716410875,14.468938662905646,6.145572314438952,9.0345121917218,7.279610200972122,3.32888053939665,5.095845855857911,19.6129150862674,3.0603251527120174,3.635339734691827,13.509636857100316,7.956315898046906,7.743350843531272,5.864517306092359,8.395446492584941,12.93949820118274,7.9630802291552,8.407338468211687,11.726209043557114,16.331144934779935,-0.35731386285944733,12.275096580566366,3.4987761025667514,5.541966823898863,6.003450124947827
2022-08-16 08:10:00,2.8984993535471406,3.6211136811381763,6.502295495424724,5.318281878967716,1.8304159827059787,1.0520868224908442,2.927588503336238,5.705765654467999,3.1983581929302405,1.9611844676017016,4.443126214497292,3.321132955645563,5.412682060663869,5.363740610180089,5.456503397314973,3.075373860060603,0.9807031382725806,11.400552264337295,0.9404746432465426,1.02298831327718,10.574728432026156,6.195470368332673,4.1913289108254785,9.184826967741587,11.83936764141493,3.457877408538381,9.667419457179395,6.336540893218914,8.458278199051605,12.440085880111036,15.785541461210414,5.557716622752261,1.0258606046775536,11.561590358023679,1.210270779640782,3.9726674665151,8.010238193933699,10.474211347318668,5.606358166101596,6.5333124460772325,12.408107538476798,7.665439868734295,15.926590742965727,0.3117885044044719,7.826025037818634,4.575915377365953,-1.5595013257599808,7.31281675052655,9.05469295715364,9.333603737862894,2.595352359012261,0.7340046994741514,5.862922196375778,9.5842411304417,9.046591400080867,14.557040536694448,2.9195281715925994,8.876541906930001,5.084466923534249,15.24361638174576,5.434764984118955,9.337504726086134,8.995691430598953,3.315440375744753,4.837524472667898,18.90959923269724,3.282222037644181,3.7803277520932586,13.337963274390605,7.7501735614297145,7.760426283832858,5.994060992913717,8.326138954903474,13.503175917722524,8.534242329008602,8.879447110620559,10.99219267420675,16.81083157048987,0.1225284799664006,12.322149759118606,4.343522117709097,4.207520922987914,6.384240780055682
2022-08-18 17:30:00,3.010427542072632,1.6081278041744334,3.898090594337055,3.0547692567928486,5.360862104005299,6.206566294862039,9.715743816076303,2.808844349278753,19.238334225025998,5.413955599257762,6.582605109237019,1.1137642771915823,2.514508178522243,1.0696693504159345,11.14999076443662,3.174098245747161,5.431798882420004,0.697446598582359,3.7869627969996054,7.199890290418226,14.744867136352262,9.091470071732324,6.297697350209255,0.526699505786062,7.978596665307633,12.49134622802302,0.6383897473197858,7.909686885312939,0.5843912662007291,11.224818362115954,6.006981133674115,3.5217787547024684,1.22511983203408,3.415881192222214,2.4554261799485193,6.545919358721045,2.031149446969863,3.259887977027714,8.662136851118714,0.8753889583644925,9.614472974514157,2.074101942070555,6.153609750815521,10.363780515899904,6.684825668188275,6.791260778149787,10.50184125690907,10.859828987748674,16.263470233072375,16.488033779314684,3.6558807782041844,1.3642039564188861,4.733333120333059,3.448684081366545,3.8663848029715875,4.681065660559482,8.506957800106246,11.572856900530466,0.37710169997665666,6.184945044151969,4.663909013288709,4.175492550866836,4.759099211424686,10.081704145488883,3.846352564301484,3.938899302678666,11.19731669057798,8.300268885792033,13.23112332410282,8.126124020640844,12.8412627176585,5.044458873376925,9.697480625289096,8.423838548534569,7.56653772299975,5.900680521506945,1.028753284948254,10.201409743953906,7.558161143247601,1.8327552008943768,0.7652734767386742,3.782767438047439,3.5733200259198075
2022-08-18 18:27:00,4.067865029254068,2.3598682908932114,3.0038478051628785,5.3091947736686,6.62250114630406,6.870334875304662,9.301113689451315,3.081732463172549,19.928782413683635,5.506930619676342,6.708732262116608,0.8420282793961914,2.5805500290357783,1.6392505861366151,10.558508044093632,2.6497187845974954,5.507155298829313,1.3475708904631065,3.7493300952505932,7.100316622452769,12.452198746687138,8.68023054852134,6.348356728887151,0.08673541666871909,7.821920197288515,11.15097082620731,0.44061735894396503,7.9977669382723615,0.48800633063651233,10.484399481825513,3.2075061470286803,3.902347774675204,1.0964337041452241,3.252178381410647,2.735682992579074,7.33379282134516,1.4667951499410083,3.1133224732293057,8.42700133650018,0.8396745013271956,8.728056277173224,2.1671272626788642,6.489718177752532,9.63663839079442,7.172808197257804,7.134738182984006,9.224748247575318,11.107907308954271,15.858702817796704,15.485716106468361,3.172567471589584,1.2649526531801811,4.515288286615223,3.1748193071380553,4.196344446260146,4.016994009570889,7.491767780971649,11.250027950019414,0.31635559923155543,6.427790191344203,4.601403256315764,3.6072678458319256,5.125611191423703,9.864896482205873,4.0206284653141395,3.6219685869872524,11.008942419886765,7.479077821571786,12.864649447149636,7.9229738143837825,13.157521980221302,5.024735996324727,9.165034668016535,9.184916686565465,7.837177229552986,6.641972638017042,0.8639442102630033,9.693466325965796,7.641574857448098,1.7483794399809844,0.7008535899285261,3.660429359631869,4.2874961891985155
